holeid,from,to,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE
MRCB26,778,778.5,10123.39838,11382.43855,-607.9205,9,15,2,0.39
MRCB26,778.5,779,10123.53404,11382.60041,-608.3735,9,15,2,0.2
MRCB26,779,779.5,10123.66969,11382.76226,-608.8265,9,15,2,0.16
MRCB26,779.5,780,10123.80535,11382.92412,-609.2795,9,15,2,0.45
MRCB26,780,780.5,10123.941,11383.08598,-609.7325,9,15,2,0.51
MRCB26,780.5,781,10124.07666,11383.24783,-610.1855,9,15,2,0.1
MRCB26,781,781.5,10124.21231,11383.40969,-610.6385,9,20,2,0.13
MRCB26,781.5,782,10124.34797,11383.57154,-611.0915,9,20,2,0.11
MRCB26,782,782.5,10124.48362,11383.7334,-611.5445,9,20,2,0.02
MRCB26,782.5,783,10124.61928,11383.89525,-611.9975,9,20,2,0.17
MRCB26,783,783.5,10124.75493,11384.05711,-612.4505,9,20,2,0.01
MRCB26,783.5,784,10124.89059,11384.21897,-612.9035,9,20,2,0.02
MRCB26,784,784.5,10125.02624,11384.38082,-613.3565,9,1,2,0.28
MRCB26,784.5,785,10125.16189,11384.54268,-613.8095,9,1,2,0.09
MRCB26,785,785.5,10125.29755,11384.70453,-614.2625,9,1,2,0.16
MRCB26,785.5,786,10125.4332,11384.86639,-614.7155,9,1,2,0.72
MRCB26,786,786.5,10125.56886,11385.02825,-615.1685,9,1,2,0.24
MRCB26,786.5,787,10125.70451,11385.1901,-615.6215,9,1,2,0.15
MRCB26,787,787.5,10125.84017,11385.35196,-616.0745,9,1,2,0.02
MRCB26,787.5,788,10125.97582,11385.51381,-616.5275,9,1,2,0.05
MRCB26,788,788.5,10126.11148,11385.67567,-616.9805,9,1,2,0.03
MRCB26,788.5,789,10126.24713,11385.83752,-617.4335,9,1,2,0.04
MRCB26,789,789.5,10126.38279,11385.99938,-617.8865,9,1,2,0.19
MRCB26,789.5,790,10126.51844,11386.16124,-618.3395,9,1,2,0.85
MRCB26,790,790.5,10126.6541,11386.32309,-618.7925,9,15,2,0.84
MRCB26,790.5,791,10126.78975,11386.48495,-619.2455,2,20,0,0.26
MRCB26,791,791.5,10126.9254,11386.6468,-619.6985,28,20,0,0.07
MRCB26,791.5,792,10127.06106,11386.80866,-620.1515,28,20,0,0.06
MRCB26,792,792.5,10127.19671,11386.97052,-620.6045,28,20,0,0.01
MRCB26,792.5,793,10127.33237,11387.13237,-621.0575,28,20,0,0.26
MRCB26,793,793.5,10127.46802,11387.29423,-621.5105,1,1,0,0.35
MRCB26,793.5,794,10127.60368,11387.45608,-621.9635,1,1,0,0.49
MRCB26,794,794.5,10127.73933,11387.61794,-622.4165,1,1,0,0.07
MRCB26,794.5,795,10127.87499,11387.77979,-622.8695,10,8,2,0.01
MRCB26,795,795.5,10128.01064,11387.94165,-623.3225,23,8,2,0.01
MRCB26,795.5,796,10128.1463,11388.10351,-623.7755,23,8,2,0.01
MRCB26,796,796.5,10128.28195,11388.26536,-624.2285,23,8,2,0.01
MRCB26,796.5,797,10128.41761,11388.42722,-624.6815,23,8,2,0.01
MRCB26,797,797.5,10128.55326,11388.58907,-625.1345,23,8,2,0.24
MRCB26,797.5,798,10128.68891,11388.75093,-625.5875,23,8,0,0.01
MRCB26,798,798.5,10128.82457,11388.91278,-626.0405,10,20,0,0.01
MRCB26,802,802.5,10129.90981,11390.20763,-629.6645,1,8,2,0.01
MRCB26,802.5,803,10130.04546,11390.36949,-630.1175,10,15,0,0.01
MRCB26,803,803.5,10130.18111,11390.53134,-630.5705,9,15,0,0.44
MRCB26,803.5,804,10130.31677,11390.6932,-631.0235,9,15,0,0.01
MRCB26,804,804.5,10130.45242,11390.85505,-631.4765,9,15,0,0.05
MRCB26,804.5,805,10130.58808,11391.01691,-631.9295,9,15,0,0.01
MRCB26,805,805.5,10130.72373,11391.17877,-632.3825,9,15,0,0.01
MRCB26,805.5,806,10130.85939,11391.34062,-632.8355,10,20,0,0.03
MRCB26,806,806.5,10130.99504,11391.50248,-633.2885,1,20,0,0.01
MRCB26,806.5,807,10131.1307,11391.66433,-633.7415,1,20,0,0.01
MRCB26,807,807.5,10131.26635,11391.82619,-634.1945,1,20,0,0.01
MRCB26,807.5,808,10131.40201,11391.98804,-634.6475,1,20,0,0.01
MRCB26,808,808.5,10131.53766,11392.1499,-635.1005,1,1,0,0.1
MRCB26,808.5,809,10131.67332,11392.31176,-635.5535,1,1,0,0.35
MRCB26,809,809.5,10131.80897,11392.47361,-636.0065,1,1,0,0.05
MRCB26,809.5,810,10131.94462,11392.63547,-636.4595,1,1,0,0.05
MRCB27,252.5,253,9762.681335,10768.90171,-105.21325,18,14,0,0.01
MRCB27,253,253.5,9762.864305,10769.12002,-105.62275,18,14,0,0.01
MRCB27,253.5,254,9763.047275,10769.33833,-106.03225,18,14,0,0.01
MRCB27,254,254.5,9763.230245,10769.55664,-106.44175,18,14,0,0.01
MRCB27,254.5,255,9763.413215,10769.77495,-106.85125,18,14,0,0.01
MRCB27,255,255.5,9763.596185,10769.99326,-107.26075,18,14,0,0.01
MRCB27,255.5,256,9763.779155,10770.21157,-107.67025,18,14,0,0.01
MRCB27,256,256.5,9763.962125,10770.42988,-108.07975,1,52,5,0.01
MRCB27,256.5,257,9764.145095,10770.64819,-108.48925,1,52,5,0.04
MRCB27,257,257.5,9764.328065,10770.8665,-108.89875,1,52,5,0.18
MRCB27,257.5,258,9764.511035,10771.08481,-109.30825,1,52,5,0.22
MRCB27,258,258.5,9764.694005,10771.30312,-109.71775,1,52,5,0.07
MRCB27,258.5,259,9764.876975,10771.52143,-110.12725,1,52,5,0.02
MRCB27,259,259.5,9765.059945,10771.73974,-110.53675,1,2,0,0.14
MRCB27,259.5,260,9765.242915,10771.95805,-110.94625,1,2,0,0.1
MRCB27,260,260.5,9765.425885,10772.17636,-111.35575,1,2,0,0.04
MRCB27,260.5,261,9765.608855,10772.39467,-111.76525,1,2,0,0.05
MRCB27,261,261.5,9765.791825,10772.61298,-112.17475,1,2,0,0.02
MRCB27,261.5,262,9765.974795,10772.83129,-112.58425,1,2,0,0.01
MRCB27,262,262.5,9766.157765,10773.0496,-112.99375,2,20,1,0.08
MRCB27,262.5,263,9766.340735,10773.26791,-113.40325,2,20,1,0.04
MRCB27,263,263.5,9766.523705,10773.48622,-113.81275,2,20,1,0.01
MRCB27,263.5,264,9766.706675,10773.70453,-114.22225,2,20,1,0.01
MRCB27,267,267.5,9767.987465,10775.2327,-117.08875,9,14,1,0.01
MRCB27,267.5,268,9768.170435,10775.45101,-117.49825,9,14,1,0.01
MRCB27,268,268.5,9768.353405,10775.66932,-117.90775,16,14,1,0.12
MRCB27,268.5,269,9768.536375,10775.88763,-118.31725,16,14,1,0.01
MRCB27,269,269.5,9768.719345,10776.10594,-118.72675,16,14,1,0.01
MRCB27,269.5,270,9768.902315,10776.32425,-119.13625,16,14,1,0.01
MRCB27,270,270.5,9769.085285,10776.54256,-119.54575,16,14,1,0.01
MRCB27,270.5,271,9769.268255,10776.76087,-119.95525,16,14,1,0.01
MRCB27,271,271.5,9769.451225,10776.97918,-120.36475,16,14,0,0.13
MRCB27,271.5,272,9769.634195,10777.19749,-120.77425,16,14,0,0.04
MRCB27,272,272.5,9769.817165,10777.4158,-121.18375,9,60,0,0.11
MRCB27,272.5,273,9770.000135,10777.63411,-121.59325,9,60,0,0.11
MRCB27,273,273.5,9770.183105,10777.85242,-122.00275,9,60,0,0.15
MRCB27,273.5,274,9770.366075,10778.07073,-122.41225,9,60,0,0.08
MRCB27,274,274.5,9770.549045,10778.28904,-122.82175,9,20,1,0.07
MRCB27,274.5,275,9770.732015,10778.50735,-123.23125,9,20,1,0.01
MRCB27,275,275.5,9770.914985,10778.72566,-123.64075,9,20,1,0.05
MRCB27,275.5,276,9771.097955,10778.94397,-124.05025,9,20,1,0.04
MRCB27,276,276.5,9771.280925,10779.16228,-124.45975,9,20,1,0.08
MRCB27,276.5,277,9771.463895,10779.38059,-124.86925,9,20,1,0.06
MRCB27,277,277.5,9771.646865,10779.5989,-125.27875,9,20,1,0.04
MRCB27,277.5,278,9771.829835,10779.81721,-125.68825,9,20,1,0.02
MRCB27,278,278.5,9772.012805,10780.03552,-126.09775,9,20,1,0.02
MRCB27,278.5,279,9772.195775,10780.25383,-126.50725,9,20,1,0.01
MRCB27,279,279.5,9772.378745,10780.47214,-126.91675,9,20,1,0.01
MRCB27,279.5,280,9772.561715,10780.69045,-127.32625,9,20,1,0.07
MRCB27,280,280.5,9772.744685,10780.90876,-127.73575,9,15,1,0.01
MRCB27,280.5,281,9772.927655,10781.12707,-128.14525,19,14,0,0.01
MRCB27,281,281.5,9773.110625,10781.34538,-128.55475,19,14,0,0.01
MRCB27,281.5,282,9773.293595,10781.56369,-128.96425,12,14,16,0.01
MRCB27,282,282.5,9773.476565,10781.782,-129.37375,12,14,16,0.03
MRCB27,282.5,283,9773.659535,10782.00031,-129.78325,12,14,16,0.03
MRCB27,283,283.5,9773.842505,10782.21862,-130.19275,16,19,0,0.02
MRCB27,283.5,284,9774.025475,10782.43693,-130.60225,16,19,0,0.06
MRCB27,284,284.5,9774.208445,10782.65524,-131.01175,16,19,0,0.01
MRCB27,284.5,285,9774.391415,10782.87355,-131.42125,16,19,0,0.01
MRCB27,285,285.5,9774.574385,10783.09186,-131.83075,16,19,0,0.01
MRCB27,285.5,286,9774.757355,10783.31017,-132.24025,16,19,0,0.01
MRCB27,286,286.5,9774.940325,10783.52848,-132.64975,16,14,1,0.01
MRCB27,286.5,287,9775.123295,10783.74679,-133.05925,16,14,1,0.02
MRCB27,287,287.5,9775.306265,10783.9651,-133.46875,16,14,1,0.07
MRCB27,287.5,288,9775.489235,10784.18341,-133.87825,16,14,1,0.01
MRCB27,288,288.5,9775.672205,10784.40172,-134.28775,16,14,1,0.04
MRCB27,288.5,289,9775.855175,10784.62003,-134.69725,16,14,1,0.09
MRCB27,289,289.5,9776.038145,10784.83834,-135.10675,16,14,1,0.02
MRCB27,289.5,290,9776.221115,10785.05665,-135.51625,9,34,1,0.01
MRCB27,290,290.5,9776.404085,10785.27496,-135.92575,9,34,1,0.02
MRCB27,290.5,291,9776.587055,10785.49327,-136.33525,9,34,1,0.01
MRCB27,291,291.5,9776.770025,10785.71158,-136.74475,9,34,1,0.07
MRCB27,291.5,292,9776.952995,10785.92989,-137.15425,9,34,1,0.21
MRCB27,292,292.5,9777.135965,10786.1482,-137.56375,2,14,1,0.09
MRCB27,292.5,293,9777.318935,10786.36651,-137.97325,2,14,1,0.22
MRCB27,293,293.5,9777.501905,10786.58482,-138.38275,2,51,1,0.02
MRCB27,293.5,294,9777.684875,10786.80313,-138.79225,2,51,1,0.01
MRCB27,294,294.5,9777.867845,10787.02144,-139.20175,2,51,1,0.01
MRCB27,294.5,295,9778.050815,10787.23975,-139.61125,2,51,1,0.04
MRCB27,295,295.5,9778.233785,10787.45806,-140.02075,9,18,1,0.03
MRCB27,295.5,296,9778.416755,10787.67637,-140.43025,9,18,1,0.11
MRCB27,296,296.5,9778.599725,10787.89468,-140.83975,9,18,1,0.05
MRCB27,296.5,297,9778.782695,10788.11299,-141.24925,9,18,1,0.09
MRCB27,297,297.5,9778.965665,10788.3313,-141.65875,9,18,1,0.24
MRCB27,297.5,298,9779.148635,10788.54961,-142.06825,9,18,1,0.13
MRCB27,298,298.5,9779.331605,10788.76792,-142.47775,9,20,0,0.11
MRCB27,298.5,299,9779.514575,10788.98623,-142.88725,9,20,0,0.09
MRCB27,299,299.5,9779.697545,10789.20454,-143.29675,9,20,0,0.02
MRCB27,299.5,300,9779.880515,10789.42285,-143.70625,9,20,0,0.02
MRCB27,301,301.5,9780.429425,10790.07778,-144.93475,16,18,0,0.01
MRCB27,301.5,302,9780.612395,10790.29609,-145.34425,16,15,0,0.01
MRCB27,302,302.5,9780.795365,10790.5144,-145.75375,16,15,0,0.01
MRCB27,302.5,303,9780.978335,10790.73271,-146.16325,16,15,0,0.01
MRCB27,303,303.5,9781.161305,10790.95102,-146.57275,16,15,0,0.01
MRCB27,303.5,304,9781.344275,10791.16933,-146.98225,16,15,0,0.01
MRCB27,304,304.5,9781.527245,10791.38764,-147.39175,11,14,0,0.23
MRCB27,304.5,305,9781.710215,10791.60595,-147.80125,9,79,0,0.18
MRCB27,305,305.5,9781.893185,10791.82426,-148.21075,9,79,0,0.12
MRCB27,305.5,306,9782.076155,10792.04257,-148.62025,9,79,0,0.16
MRCB27,306,306.5,9782.259125,10792.26088,-149.02975,9,79,0,0.17
MRCB27,306.5,307,9782.442095,10792.47919,-149.43925,9,79,0,0.13
MRCB27,307,307.5,9782.625065,10792.6975,-149.84875,9,14,0,0.11
MRCB27,307.5,308,9782.808035,10792.91581,-150.25825,18,18,0,0.09
MRCB27,308,308.5,9782.991005,10793.13412,-150.66775,18,18,0,0.09
MRCB27,315.5,316,9785.735555,10796.40877,-156.81025,18,14,0,0.01
MRCB27,316,316.5,9785.918525,10796.62708,-157.21975,18,80,0,0.01
MRCB27,316.5,317,9786.101495,10796.84539,-157.62925,18,80,0,0.13
MRCB27,317,317.5,9786.284465,10797.0637,-158.03875,18,80,0,0.09
MRCB27,317.5,318,9786.467435,10797.28201,-158.44825,18,80,0,0.04
MRCB27,318,318.5,9786.650405,10797.50032,-158.85775,18,80,0,0.39
MRCB27,318.5,319,9786.833375,10797.71863,-159.26725,18,80,0,0.28
MRCB27,319,319.5,9787.016345,10797.93694,-159.67675,18,80,0,0.09
MRCB27,319.5,320,9787.199315,10798.15525,-160.08625,18,80,0,0.08
MRCB27,320,320.5,9787.382285,10798.37356,-160.49575,18,80,0,0.06
MRCB27,328,328.5,9790.309805,10801.86652,-167.04775,16,61,0,0.03
MRCB27,328.5,329,9790.492775,10802.08483,-167.45725,16,61,0,0.03
MRCB27,329,329.5,9790.675745,10802.30314,-167.86675,16,61,0,0.11
MRCB27,329.5,330,9790.858715,10802.52145,-168.27625,16,61,0,0.3
MRCB27,330,330.5,9791.041685,10802.73976,-168.68575,16,61,0,0.08
MRCB27,330.5,331,9791.224655,10802.95807,-169.09525,16,61,0,0.09
MRCB27,331,331.5,9791.407625,10803.17638,-169.50475,22,18,0,0.08
MRCB27,331.5,332,9791.590595,10803.39469,-169.91425,22,18,0,0.07
MRCB27,332,332.5,9791.773565,10803.613,-170.32375,22,18,0,0.08
MRCB27,332.5,333,9791.956535,10803.83131,-170.73325,22,18,0,0.08
MRCB27,333,333.5,9792.139505,10804.04962,-171.14275,22,18,0,0.33
MRCB27,333.5,334,9792.322475,10804.26793,-171.55225,22,18,0,0.71
MRCB27,334,334.5,9792.505445,10804.48624,-171.96175,16,81,21,0.2
MRCB27,334.5,335,9792.688415,10804.70455,-172.37125,16,81,21,0.07
MRCB27,335,335.5,9792.871385,10804.92286,-172.78075,16,81,21,0.6
MRCB27,335.5,336,9793.054355,10805.14117,-173.19025,16,81,21,0.44
MRCB27,336,336.5,9793.237325,10805.35948,-173.59975,16,81,21,0.48
MRCB27,336.5,337,9793.420295,10805.57779,-174.00925,16,81,21,0.56
MRCB27,337,337.5,9793.603265,10805.7961,-174.41875,9,18,14,0.09
MRCB27,337.5,338,9793.786235,10806.01441,-174.82825,9,18,14,0.36
MRCB27,338,338.5,9793.969205,10806.23272,-175.23775,9,18,14,0.74
MRCB27,338.5,339,9794.152175,10806.45103,-175.64725,16,29,0,0.64
MRCB27,339,339.5,9794.335145,10806.66934,-176.05675,16,29,0,0.82
MRCB27,339.5,340,9794.518115,10806.88765,-176.46625,16,29,0,0.9
MRCB27,340,340.5,9794.701085,10807.10596,-176.87575,2,14,0,0.94
MRCB27,340.5,341,9794.884055,10807.32427,-177.28525,2,14,0,0.79
MRCB27,341,341.5,9795.067025,10807.54258,-177.69475,2,14,0,0.82
MRCB27,341.5,342,9795.249995,10807.76089,-178.10425,2,14,0,0.82
MRCB27,342,342.5,9795.432965,10807.9792,-178.51375,2,14,0,0.75
MRCB27,342.5,343,9795.615935,10808.19751,-178.92325,2,14,0,1.06
MRCB27,343,343.5,9795.798905,10808.41582,-179.33275,2,81,0,1.05
MRCB27,343.5,344,9795.981875,10808.63413,-179.74225,2,81,0,0.26
MRCB27,344,344.5,9796.164845,10808.85244,-180.15175,2,81,0,0.61
MRCB27,344.5,345,9796.347815,10809.07075,-180.56125,2,81,0,0.53
MRCB27,345,345.5,9796.530785,10809.28906,-180.97075,2,81,0,0.75
MRCB27,345.5,346,9796.713755,10809.50737,-181.38025,2,81,0,0.62
MRCB27,346,346.5,9796.896725,10809.72568,-181.78975,12,13,4,0.55
MRCB27,346.5,347,9797.079695,10809.94399,-182.19925,12,13,4,0.17
MRCB27,347,347.5,9797.262665,10810.1623,-182.60875,12,13,4,0.02
MRCB27,347.5,348,9797.445635,10810.38061,-183.01825,12,13,4,0.02
MRCB27,348,348.5,9797.628605,10810.59892,-183.42775,12,13,4,0.22
MRCB27,348.5,349,9797.811575,10810.81723,-183.83725,12,13,4,0.12
MRCB27,349,349.5,9797.994545,10811.03554,-184.24675,12,67,4,0.25
MRCB27,349.5,350,9798.177515,10811.25385,-184.65625,12,67,4,0.27
MRCB27,350,350.5,9798.360485,10811.47216,-185.06575,12,67,4,0.33
MRCB27,350.5,351,9798.543455,10811.69047,-185.47525,12,67,4,0.34
MRCB27,351,351.5,9798.726425,10811.90878,-185.88475,12,67,4,0.22
MRCB27,351.5,352,9798.909395,10812.12709,-186.29425,12,67,4,0.71
MRCB27,352,352.5,9799.092365,10812.3454,-186.70375,2,82,0,0.48
MRCB27,352.5,353,9799.275335,10812.56371,-187.11325,2,82,0,0.41
MRCB27,353,353.5,9799.458305,10812.78202,-187.52275,2,82,0,0.64
MRCB27,353.5,354,9799.641275,10813.00033,-187.93225,2,82,0,0.88
MRCB27,354,354.5,9799.824245,10813.21864,-188.34175,2,82,0,0.69
MRCB27,354.5,355,9800.007215,10813.43695,-188.75125,2,82,0,0.46
MRCB27,355,355.5,9800.190185,10813.65526,-189.16075,9,39,4,0.58
MRCB27,355.5,356,9800.373155,10813.87357,-189.57025,9,39,4,0.55
MRCB27,356,356.5,9800.556125,10814.09188,-189.97975,9,39,4,0.32
MRCB27,356.5,357,9800.739095,10814.31019,-190.38925,9,39,4,0.3
MRCB27,357,357.5,9800.922065,10814.5285,-190.79875,9,39,4,0.2
MRCB27,357.5,358,9801.105035,10814.74681,-191.20825,9,39,4,0.26
MRCB27,358,358.5,9801.288005,10814.96512,-191.61775,12,83,4,0.31
MRCB27,358.5,359,9801.470975,10815.18343,-192.02725,12,83,4,0.73
MRCB27,359,359.5,9801.653945,10815.40174,-192.43675,12,83,4,0.62
MRCB27,359.5,360,9801.836915,10815.62005,-192.84625,12,83,4,0.31
MRCB27,360,360.5,9802.019885,10815.83836,-193.25575,12,83,4,0.12
MRCB27,360.5,361,9802.202855,10816.05667,-193.66525,12,83,4,0.2
MRCB27,361,361.5,9802.385825,10816.27498,-194.07475,16,29,0,0.32
MRCB27,361.5,362,9802.568795,10816.49329,-194.48425,16,29,0,0.13
MRCB27,362,362.5,9802.751765,10816.7116,-194.89375,16,29,0,0.2
MRCB27,362.5,363,9802.934735,10816.92991,-195.30325,16,29,0,0.36
MRCB27,363,363.5,9803.117705,10817.14822,-195.71275,16,29,0,0.6
MRCB27,363.5,364,9803.300675,10817.36653,-196.12225,16,29,0,0.06
MRCB27,364,364.5,9803.483645,10817.58484,-196.53175,2,25,0,0.29
MRCB27,364.5,365,9803.666615,10817.80315,-196.94125,2,25,0,0.76
MRCB27,365,365.5,9803.849585,10818.02146,-197.35075,2,25,0,0.47
MRCB27,365.5,366,9804.032555,10818.23977,-197.76025,2,25,0,1.73
MRCB27,366,366.5,9804.215525,10818.45808,-198.16975,2,25,0,1.8
MRCB27,366.5,367,9804.398495,10818.67639,-198.57925,2,25,0,0.68
MRCB27,367,367.5,9804.581465,10818.8947,-198.98875,9,84,0,0.86
MRCB27,367.5,368,9804.764435,10819.11301,-199.39825,9,84,0,0.52
MRCB27,368,368.5,9804.947405,10819.33132,-199.80775,26,14,0,0.88
MRCB27,368.5,369,9805.130375,10819.54963,-200.21725,26,14,0,0.14
MRCB27,369,369.5,9805.313345,10819.76794,-200.62675,2,13,0,0.68
MRCB27,369.5,370,9805.496315,10819.98625,-201.03625,2,13,0,0.42
MRCB27,370,370.5,9805.679285,10820.20456,-201.44575,2,85,0,0.39
MRCB27,370.5,371,9805.862255,10820.42287,-201.85525,2,85,0,0.25
MRCB27,371,371.5,9806.045225,10820.64118,-202.26475,2,85,0,0.47
MRCB27,371.5,372,9806.228195,10820.85949,-202.67425,2,85,0,0.42
MRCB27,372,372.5,9806.411165,10821.0778,-203.08375,2,85,0,0.34
MRCB27,372.5,373,9806.594135,10821.29611,-203.49325,2,85,0,0.51
MRCB27,373,373.5,9806.777105,10821.51442,-203.90275,2,86,0,0.57
MRCB27,373.5,374,9806.960075,10821.73273,-204.31225,2,86,0,0.57
MRCB27,374,374.5,9807.143045,10821.95104,-204.72175,2,40,0,0.66
MRCB27,374.5,375,9807.326015,10822.16935,-205.13125,2,40,0,0.44
MRCB27,375,375.5,9807.508985,10822.38766,-205.54075,26,40,0,0.58
MRCB27,375.5,376,9807.691955,10822.60597,-205.95025,26,40,0,0.97
MRCB27,376,376.5,9807.874925,10822.82428,-206.35975,9,13,0,0.33
MRCB27,376.5,377,9808.057895,10823.04259,-206.76925,9,13,0,0.24
MRCB27,377,377.5,9808.240865,10823.2609,-207.17875,9,13,0,0.75
MRCB27,377.5,378,9808.423835,10823.47921,-207.58825,9,13,0,0.46
MRCB27,378,378.5,9808.606805,10823.69752,-207.99775,9,13,0,0.33
MRCB27,378.5,379,9808.789775,10823.91583,-208.40725,9,13,0,0.76
MRCB27,379,379.5,9808.972745,10824.13414,-208.81675,9,13,4,0.99
MRCB27,379.5,380,9809.155715,10824.35245,-209.22625,9,13,4,0.34
MRCB27,380,380.5,9809.338685,10824.57076,-209.63575,9,13,4,0.27
MRCB27,380.5,381,9809.521655,10824.78907,-210.04525,9,13,4,0.15
MRCB27,381,381.5,9809.704625,10825.00738,-210.45475,9,13,4,0.31
MRCB27,381.5,382,9809.887595,10825.22569,-210.86425,9,13,4,0.32
MRCB27,382,382.5,9810.070565,10825.444,-211.27375,2,18,5,0.38
MRCB27,382.5,383,9810.253535,10825.66231,-211.68325,2,18,5,0.36
MRCB27,383,383.5,9810.436505,10825.88062,-212.09275,2,18,5,0.14
MRCB27,383.5,384,9810.619475,10826.09893,-212.50225,2,18,5,0.3
MRCB27,384,384.5,9810.802445,10826.31724,-212.91175,2,18,5,0.43
MRCB27,384.5,385,9810.985415,10826.53555,-213.32125,9,14,0,0.47
MRCB27,385,385.5,9811.168385,10826.75386,-213.73075,9,16,0,0.34
MRCB27,385.5,386,9811.351355,10826.97217,-214.14025,9,16,0,0.14
MRCB27,386,386.5,9811.534325,10827.19048,-214.54975,9,16,0,0.5
MRCB27,386.5,387,9811.717295,10827.40879,-214.95925,9,16,0,0.51
MRCB27,387,387.5,9811.900265,10827.6271,-215.36875,9,16,0,0.72
MRCB27,387.5,388,9812.083235,10827.84541,-215.77825,9,16,0,1.19
MRCB27,388,388.5,9812.266205,10828.06372,-216.18775,9,27,0,0.35
MRCB27,388.5,389,9812.449175,10828.28203,-216.59725,9,27,0,1.49
MRCB27,389,389.5,9812.632145,10828.50034,-217.00675,9,27,0,1.58
MRCB27,389.5,390,9812.815115,10828.71865,-217.41625,9,27,0,0.22
MRCB27,390,390.5,9812.998085,10828.93696,-217.82575,9,27,0,0.25
MRCB27,390.5,391,9813.181055,10829.15527,-218.23525,9,27,0,0.56
MRCB27,391,391.5,9813.364025,10829.37358,-218.64475,9,70,0,0.56
MRCB27,391.5,392,9813.546995,10829.59189,-219.05425,9,70,0,0.47
MRCB27,392,392.5,9813.729965,10829.8102,-219.46375,9,70,0,0.33
MRCB27,392.5,393,9813.912935,10830.02851,-219.87325,9,70,0,0.55
MRCB27,393,393.5,9814.095905,10830.24682,-220.28275,9,70,0,0.29
MRCB27,393.5,394,9814.278875,10830.46513,-220.69225,9,70,0,0.32
MRCB27,394,394.5,9814.461845,10830.68344,-221.10175,9,87,0,0.14
MRCB27,394.5,395,9814.644815,10830.90175,-221.51125,9,87,0,1.1
MRCB27,395,395.5,9814.827785,10831.12006,-221.92075,9,87,0,1.95
MRCB27,395.5,396,9815.010755,10831.33837,-222.33025,9,87,0,1.52
MRCB27,396,396.5,9815.193725,10831.55668,-222.73975,9,87,0,0.4
MRCB27,396.5,397,9815.376695,10831.77499,-223.14925,9,87,0,0.29
MRCB27,397,397.5,9815.559665,10831.9933,-223.55875,2,87,0,0.3
MRCB27,397.5,398,9815.742635,10832.21161,-223.96825,2,87,0,1.1
MRCB27,398,398.5,9815.925605,10832.42992,-224.37775,2,87,0,0.53
MRCB27,398.5,399,9816.108575,10832.64823,-224.78725,2,87,0,0.01
MRCB27,399,399.5,9816.291545,10832.86654,-225.19675,2,87,0,0.01
MRCB27,399.5,400,9816.474515,10833.08485,-225.60625,2,87,0,0.01
MRCB27,400,400.5,9816.657485,10833.30316,-226.01575,12,18,0,0.01
MRCB27,400.5,401,9816.840455,10833.52147,-226.42525,12,18,0,0.07
MRCB27,401,401.5,9817.023425,10833.73978,-226.83475,12,18,0,0.04
MRCB27,401.5,402,9817.206395,10833.95809,-227.24425,12,18,0,0.4
MRCB27,402,402.5,9817.389365,10834.1764,-227.65375,12,18,0,0.09
MRCB27,402.5,403,9817.572335,10834.39471,-228.06325,12,18,0,0.01
MRCB27,403,403.5,9817.755305,10834.61302,-228.47275,18,14,0,0.01
MRCB27,403.5,404,9817.938275,10834.83133,-228.88225,18,14,0,0.01
MRCB27,404,404.5,9818.121245,10835.04964,-229.29175,18,14,0,0.01
MRCB27,404.5,405,9818.304215,10835.26795,-229.70125,19,17,0,0.01
MRCB27,405.5,406,9818.670155,10835.70457,-230.52025,19,17,0,0.19
MRCB27,406,406.5,9818.853125,10835.92288,-230.92975,18,14,0,0.19
MRCB27,406.5,407,9819.036095,10836.14119,-231.33925,18,14,0,0.01
MRCB27,414,414.5,9821.780645,10839.41584,-237.48175,9,14,0,0.01
MRCB27,414.5,415,9821.963615,10839.63415,-237.89125,9,14,0,0.01
MRCB27,415,415.5,9822.146585,10839.85246,-238.30075,9,2,0,0.19
MRCB27,415.5,416,9822.329555,10840.07077,-238.71025,9,2,0,0.13
MRCB27,416,416.5,9822.512525,10840.28908,-239.11975,9,2,0,0.01
MRCB27,416.5,417,9822.695495,10840.50739,-239.52925,9,2,0,0.01
MRCB27,420,420.5,9823.976285,10842.03556,-242.39575,9,14,0,0.01
MRCB27,420.5,421,9824.159255,10842.25387,-242.80525,9,14,0,0.01
MRCB27,421,421.5,9824.342225,10842.47218,-243.21475,9,72,0,1.39
MRCB27,421.5,422,9824.525195,10842.69049,-243.62425,9,72,0,0.01
MRCB27,422,422.5,9824.708165,10842.9088,-244.03375,9,72,0,0.01
MRCB27,422.5,423,9824.891135,10843.12711,-244.44325,9,72,0,0.45
MRCB27,423,423.5,9825.074105,10843.34542,-244.85275,9,72,0,0.55
MRCB27,423.5,424,9825.257075,10843.56373,-245.26225,9,72,0,0.14
MRCB27,424,424.5,9825.440045,10843.78204,-245.67175,9,14,0,0.04
MRCB27,424.5,425,9825.623015,10844.00035,-246.08125,9,14,0,0.54
MRCB27,425,425.5,9825.805985,10844.21866,-246.49075,9,14,0,2.13
MRCB27,425.5,426,9825.988955,10844.43697,-246.90025,9,14,0,0.55
MRCB27,426,426.5,9826.171925,10844.65528,-247.30975,9,14,0,0.01
MRCB27,426.5,427,9826.354895,10844.87359,-247.71925,9,14,0,0.01
MRCB27,427,427.5,9826.537865,10845.0919,-248.12875,9,15,0,0.03
